sale_id,product_id,quantity,discount,unit_price,unit_cost
1178,113,4,0.05,1569.91,1277.81
1179,15,1,0.15,8716.42,7172.96
1179,27,1,0,34727.99,30069.8
1179,83,1,0,1338.95,1016.05
1179,109,4,0.1,525.46,445.88
1180,54,1,0.15,17754.88,14616.31
1180,115,2,0,1119.73,946.62
1181,11,1,0.25,37366.11,29328.87
1181,51,1,0.15,15493.11,12939.08
1181,96,1,0.2,943.63,713.86
1182,99,1,0.084130435,4558.37,3844.16
1182,118,1,0,1198.74,910.08
1183,21,1,0.1,10769.33,8068.73
1183,50,2,0,14093.3,10657.04
1184,17,1,0.084130435,6774.4,5453
1184,61,1,0.2,6122.69,4930.93
1184,64,1,0,8286.71,6362.4
1184,76,2,0.25,3430.15,2769.65
1185,30,1,0,43457.18,35913.46
1186,57,1,0.05,10919.01,8449.42
1186,81,1,0.2,5167.83,3948.66
1187,26,1,0,56726.38,47501.32
1187,43,1,0.05,10452.57,7798.28
1188,21,1,0.05,10769.33,8068.73
1188,29,2,0.05,32511.15,25921.35
1188,94,2,0.2,1307.79,1131.43
1189,4,1,0.1,19059.59,16284.04
1189,47,1,0.1,33711.86,28748.63
1189,70,1,0.15,3986.1,3200.76
1190,7,1,0.1,43638.93,36859.8
1190,41,1,0.15,23315.37,18692.16
1190,83,1,0.15,1338.95,1016.05
1191,42,1,0.1,41592.8,33329.48
1191,55,1,0,6831.22,5452.4
1191,70,1,0,3986.1,3200.76
1192,36,1,0,46415.07,39576.59
1192,88,3,0.1,8530.57,7164.7
1193,110,33,0.15,1359.5,1110.25
1194,12,1,0.05,50160.12,38153.08
1194,28,1,0.05,24863.02,18580.35
1195,22,1,0.05,36600.48,29953.6
1196,15,2,0,8716.42,7172.96
1196,42,1,0.15,41592.8,33329.48
1196,92,1,0.2,1964.69,1465.53
1197,34,1,0.1,28176.66,22798.3
1197,44,1,0,33553.11,26819.15
1197,94,3,0.15,1307.79,1131.43
1198,65,1,0.084130435,9653.18,7226.05
1198,81,3,0,5167.83,3948.66
1198,107,2,0,1478.47,1285.3
1199,81,1,0,5167.83,3948.66
1200,112,4,0.1,1086.02,808.75
